Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,"Return on equity %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Gross margin %, Annual","Operating margin %, Annual",Price to book ratio,Price to sales ratio,"Price to earning to growth, Trailing 12 months",Price to cash flow ratio,Enterprise value,Enterprise value - Currency,"Enterprise value to revenue ratio, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share reported, Annual","Earnings per share reported, Annual - Currency","Price to earning to growth, Trailing 12 months","Earnings per share diluted growth %, Annual YoY","Earnings per share diluted growth %, Quarterly YoY","Earnings per share diluted growth %, Quarterly QoQ","Earnings per share diluted growth %, TTM YoY","Earnings per share estimate, Annual","Earnings per share estimate, Annual - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency","Earnings per share estimate, Semi-annual","Earnings per share estimate, Semi-annual - Currency","Total revenue, Annual","Total revenue, Annual - Currency","Net income, Annual","Net income, Annual - Currency","EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Revenue growth %, Annual YoY","Revenue growth %, Quarterly YoY","Revenue growth %, Quarterly QoQ","Net income growth %, Annual YoY","Free cash flow, Annual","Free cash flow, Annual - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Total debt, Quarterly","Total debt, Quarterly - Currency","Debt to equity ratio, Quarterly","Debt to EBITDA ratio, Annual","Interest coverage, Trailing 12 months","Current ratio, Quarterly","Quick ratio, Quarterly","Dividend yield %, Trailing 12 months",Price to earnings ratio,"Net income, Trailing 12 months","Net income, Trailing 12 months - Currency","Cash & equivalents, Annual","Cash & equivalents, Annual - Currency",Total common shares outstanding,Free float %
IDFCFIRSTB,IDFC First Bank Ltd.,85.24,INR,-0.4321925008760712,3495275,0.12297528114432138,728932818567,INR,1.8144,INR,-43.8266253869969,0.294776559367999,Finance,Buy,3.44075764475801,0.408897434490415,1.6839581030699,,3.95482535294858,1.49260578782234,1.8274255416451677,,,981844218567,INR,2.128488350458966,,1.8144,INR,1.8993,INR,2.1,INR,,-51.925307078787306,24.999999999999982,-42.622950819672134,-43.8266253869969,2.777229,INR,0.71,INR,1.5899999999999999,INR,433030500000,INR,14903500000,INR,,,19.472312678725267,10.708121808407087,-0.34215124753349474,-49.34834789662502,85616600000,INR,,,407921600000,INR,0.876226792174478,,,,,0.294776559367999,46.979717813051145,14370400000,INR,,,8594890000,85.64179999999999
DIXON,Dixon Technologies (India) Ltd.,11927,INR,-1.4460419765328045,192357,0.24503289830695882,715651777184,INR,242.5049,INR,102.91649966488077,0.06783829047508,Electronic technology,Buy,46.6237078589193,8.20201726528604,37.4034941000092,3.14085686916043,2.62719244718447,17.754669498918776,1.4760553486694648,0.4714766926479495,46.86251533415759,729305577184,INR,1.5056811564071373,38.8546452700838,242.5049,INR,242.9777,INR,202.58,INR,0.4714766926479495,193.8790832498213,69.28880005158295,196.546197267185,102.91649966488077,177.166182,INR,41.2407,INR,92.04813899999999,INR,385932900000,INR,10955400000,INR,18770100000,INR,119.10688768138364,28.792586838308733,15.73257627578169,197.90346702923182,965900000,INR,254.510452863091,INR,13891200000,INR,0.341795044030914,0.5181398365947457,9.663566774213956,1.00969440418875,0.725565035833689,0.06783829047508,49.18251136368791,14669800000,INR,2308800000,INR,60685700,61.5402
SUZLON,Suzlon Energy Ltd,52.41,INR,-0.4936396430605755,8576871,0.19987423184464861,713312876902,INR,2.3125,INR,228.43346115608583,0,Producer manufacturing,Strong buy,51.3605802811566,24.8812847710838,50.3000182309625,20.6686293703982,14.5496586695366,9.14757068379007,5.181692521465759,0.09843779616472975,,708249576902,INR,5.144444591425897,28.36061253762063,2.3125,INR,2.3187,INR,1.5,INR,0.09843779616472975,202.72217774219374,536.1527967257845,294.167371090448,228.43346115608583,1.850502,INR,0.322503,INR,0.665005,INR,108897400000,INR,20716300000,INR,24973000000,INR,66.78802099526887,84.02666184902395,23.599172339800493,213.71696827439993,6984400000,INR,,,3970000000,INR,0.0505086488109475,0.17542707321177511,5.975530001634966,1.60936830492188,1.00782091889391,0,22.66378378378378,31729000000,INR,11128300000,INR,13712300000,83.1575
BHARATFORG,Bharat Forge Ltd,1472.7,INR,0.15642002176278255,142262,0.21612038523152555,695571149343,INR,22.6304,INR,11.274247080516304,0.584232593305382,Producer manufacturing,Neutral,12.9548039700551,5.42614294444243,10.5352914107775,21.8934371461608,11.7955991576544,7.522005966324174,4.554559529676973,5.7011675500189005,,742445149343,INR,4.862490396890396,27.454559784658997,22.6304,INR,22.6304,INR,22.968785,INR,5.7011675500189005,-1.8645519739579532,19.618486945219633,5.468763166321191,11.274247080516304,26.595264,INR,6.00059,INR,11.824317,INR,149962200000,INR,9411530000,INR,27042690000,INR,-3.6340966558450467,9.310512543283084,3.1513407486640865,-1.0487547417382308,-397090000,INR,,,66583670000,INR,0.7113424122601409,2.534806451283305,5.184564824387624,1.10282804662492,0.66329654462125,0.584232593305382,65.07618071266968,10776420000,INR,11903810000,INR,478089000,49.196
AUROPHARMA,Aurobindo Pharma Ltd,1175.2,INR,-0.6593406593406556,181231,0.2233397982349307,689527673594,INR,58.9269,INR,-3.792659253321219,0.336927223719677,Health technology,Buy,10.3838150495961,6.80142746351974,9.86408238206949,29.8549848692463,15.4683973756589,1.947877438464261,2.119071150345629,,,678475973594,INR,2.086688680224934,10.12461814727103,58.9269,INR,58.9269,INR,59.81,INR,,10.440076894808865,3.801524873341719,2.8739031844621854,-3.792659253321219,62.217806,INR,14.963333,INR,30.723333,INR,314029300000,INR,34858800000,INR,67012500000,INR,9.322265196639872,6.28047208401156,5.306972168771781,9.861738371305117,18838100000,INR,,,77945000000,INR,0.222438666343998,1.2813174066831763,11.73157635583484,1.84821444123671,1.1261926035837,0.336927223719677,19.943353544815697,34224800000.000004,INR,56031700000,INR,580802000,48.0266
JSL,Jindal Stainless Limited,839.25,INR,0,170852,0.23008343776857904,689462064338,INR,33.5625,INR,12.823469298569973,0.358722946311132,Non-energy minerals,Buy,16.4988712268387,7.56088173533594,13.1021978344602,12.3066232962802,9.17066498568609,3.8236909650362696,1.6739907607456186,1.9424347458393716,,733143364338,INR,1.7792349386465995,14.763049339578378,33.5625,INR,33.5949,INR,30.5,INR,1.9424347458393716,-7.681004095685416,31.983805668016185,12.933025404157034,12.823469298569973,37.684744,INR,,,,,392310700000,INR,25052000000,INR,49660700000,INR,2.0226087169088953,11.414231402202963,6.717258703221471,-7.66656469642969,23803300000,INR,,,68619700000,INR,0.379548853715413,1.4058611678415354,6.668352176323348,1.14282064519897,0.473963234249933,0.358722946311132,25.00558659217877,27669300000,INR,6372100000,INR,824420000,31.375200000000003
IOB,Indian Overseas Bank,36.09,INR,-0.1107113202324914,2803505,0.21584981893169766,689000761103,INR,2.2958,INR,46.471864233762915,0,Finance,Neutral,14.1314145708075,1.08988663383019,6.40496054049416,,13.4804691820445,2.0302198420377584,1.9279666155188517,0.3355512649965251,,918216061103,INR,2.567922949963853,,2.2958,INR,2.2958,INR,,,0.3355512649965251,26.790526166501216,58.51115421920464,6.813725490196072,46.471864233762915,,,,,,,337485123000,INR,33955036999.999996,INR,,,16.459163407449257,8.586714862863518,3.9293495175848117,27.379469723090338,205935820000,INR,,,464331900000,INR,1.3564545770843,,,,,0,15.720010453872291,44044800000,INR,,,19256600000,7.5615999999999985
LLOYDSME,Lloyds Metals & Energy Ltd.,1318,INR,-0.24975403012184624,70850,0.08191229661384855,681111976807,INR,32.3,INR,14.892648293328396,0.0773993808049536,Non-energy minerals,Strong buy,26.7606761328427,13.2079164671282,18.874338200428,32.7497879201737,28.1296063437438,9.002263065114843,8.054729239814453,2.690670365746276,,757006576807,INR,8.502501047999964,28.731083072984667,32.3,INR,34.4481,INR,27.7,INR,2.690670365746276,6.88575323287773,89.88970588235293,-8.42198581560283,14.892648293328396,78.575,INR,,,,,66484399999.99999,INR,14499300000,INR,26348000000,INR,1.9441399032453326,154.32718762406927,53.19149828824595,16.654196133330114,-24712000000,INR,,,81634600000,INR,1.05946862135378,0.5146490481706629,11.28094654473461,1.03086925569401,0.793443643122798,0.0773993808049536,40.80495356037152,18051200000,INR,2443300000,INR,528338768.99999994,20.857400000000002
PRESTIGE,Prestige Estates Projects Limited,1596.3,INR,0.09405568096313018,476908,0.8206159213681085,676138770081,INR,17.7721,INR,5.184005871142611,0.114667940754897,Finance,Strong buy,4.72832951916811,1.26385827616665,3.34132107673035,63.7714701790428,28.3893952593325,4.344232249954981,7.997375967294797,17.03667179832406,,786045770081,INR,9.298245384636314,22.67483326836093,17.7721,INR,17.7721,INR,10.9,INR,17.03667179832406,-67.35728017690286,112.5531914893617,47.110796960593746,5.184005871142611,39.365406,INR,7.4,INR,18.23,INR,76909000000,INR,4675000000,INR,34666000000,INR,-5.719889672080907,11.304563082762604,9.280187953173735,-65.97773087839313,-22843000000,INR,,,145104000000,INR,0.916795663189552,4.399606102079647,1.8643050992715327,1.20650322653899,0.362328028310278,0.114667940754897,89.82056144181048,7655000000,INR,21487000000,INR,430730000,39.056999999999995
GICRE,General Insurance Corporation of India,381.45,INR,0.17069327731091838,62101,0.11031824970213663,674742260098,INR,54.6034,INR,31.667100707003492,2.60010400416017,Finance,Buy,10.0109393297748,4.71443880269049,10.0109393297748,,20.0373078458271,0.6985475375471362,1.2941864300972066,0.22230815274819674,,674742260098,INR,1.2948598226880466,,54.6034,INR,54.6034,INR,40.195055,INR,0.22230815274819674,11.15828585973355,54.847553769794374,13.552224733434093,31.667100707003492,46.28,INR,,,,,495552600000,INR,74318500000,INR,,,9.195800451368186,4.448632725987686,-11.815073742032652,11.157394389369836,19505800000,INR,,,0,INR,0,,,,,2.60010400416017,6.985828721288418,95796100000,INR,46173900000,INR,1754400000,17.6033
YESBANK,Yes Bank Limited,21.52,INR,-0.3703703703703789,15051678,0.208201468660123,670538286528,INR,0.9046,INR,53.374025093251944,0,Finance,Strong sell,5.92794324794712,0.66805669016315,2.39083005130449,,4.05251297205971,1.3703392863283184,1.7927652278203476,0.44260669945873155,,969081886528,INR,2.5913913352907514,,0.9046,INR,0.9046,INR,0.77,INR,0.44260669945873155,78.91483516483515,17.146017699115045,-17.84328937160589,53.374025093251944,0.994706,INR,0.26,INR,0.5800000000000001,INR,370583786000,INR,24464926000,INR,,,12.781289786740544,-1.2175015852885225,-3.3517266100833902,90.3586791643178,120616119000,INR,,,626510200000,INR,1.2716500735779201,,,,,0,23.789520229935885,28368700000,INR,,,31377500000,55.27570000000001
OIL,Oil India Limited,423.65,INR,-0.16495817132085436,699928,0.4861622936384736,669837067278,INR,36.728,INR,-28.792173498311314,1.21418164157358,Energy minerals,Buy,10.9684511528743,5.4613547582403,7.08228302446987,43.7268083055443,31.3308200192031,1.2249234050609619,1.9997238425796768,,,979488967278,INR,2.9266423885913744,9.609512565871768,36.728,INR,36.728,INR,37.59,INR,,3.406963876271936,-29.13247977023178,-24.656265278290025,-28.792173498311314,35.805556,INR,13.79,INR,20.5,INR,317031600000,INR,65509300000,INR,101929100000,INR,-2.3497483369540406,15.828277239089669,5.870474960459901,3.4068917617717167,18876600000,INR,,,358541500000,INR,0.637321115248627,2.4871173282019607,7.3527382615389,1.55647883440479,1.21378484668186,1.21418164157358,11.53479634066652,59742000000,INR,6691300000,INR,1626610000,33.4376
FORTIS,Fortis Healthcare Ltd.,889.25,INR,0.5938914027149321,121917,0.06163740519957067,663457195325,INR,13.4311,INR,54.61504811898513,0.113791533909877,Health services,Buy,11.7384816459968,7.08844247417045,9.61417754356289,27.0146027177211,15.3307838317,7.1199728027848,7.866814256065578,1.1980257286474554,,693804795325,INR,8.226654690690356,37.343696092072186,13.4311,INR,13.4311,INR,11.4,INR,1.1980257286474554,29.27791644605805,82.43699995721559,23.68314189581158,54.61504811898513,14.964487,INR,3.578149,INR,8.503008,INR,77399702000,INR,7742152000,INR,18578900000,INR,12.951880037286523,17.252651642786372,7.602274405553095,29.27815547638867,5252608000,INR,,,31946500000,INR,0.338808958687292,1.574283482854008,5.6424405039664025,0.96412293078321,0.890185627108409,0.113791533909877,66.20827780300942,10139900000,INR,1420097000,INR,754958000,61.8699
OFSS,Oracle Financial Services Software Limited,7655.5,INR,-0.4097827500975673,7931,0.08404670415263416,663308067682,INR,271.8,INR,-5.04471771939631,5.18185694139254,Technology services,Buy,32.8896218635882,25.7581348904856,32.8161730136342,47.7536951568616,43.9227084185313,9.032482437423084,9.417509485867212,,,615217067682,INR,8.698721352873807,19.97393161527223,271.8,INR,273.24,INR,274.3,INR,,6.970986833893204,-5.515261408280455,-14.94831338411316,-5.04471771939631,289.8,INR,75.3,INR,,,68468000000,INR,23796000000,INR,30801000000,INR,7.43514670810005,6.864209331501285,-3.4229564841809736,7.2200028656884285,23836000000,INR,,,340000000,INR,0.00461436152165357,0.014822519828370823,,5.6131814225809,5.6131814225809,5.18185694139254,28.165930831493743,23732000000,INR,12142000000,INR,87016900,27.3246
UPL,UPL Limited,792.3,INR,-0.35842293906810324,290326,0.08806653095989352,662637688629,INR,25.8173,INR,,0.763601654470251,Process industries,Buy,7.84025787965616,2.48022842121961,4.37367006663403,25.1081785106887,11.2527179178059,2.097713468490718,1.3934083449871124,,,973417688629,INR,2.0400664123001153,10.565697260707696,25.8173,INR,26.0973,INR,16.4,INR,,,,,,30.822667,INR,4.9,INR,20,INR,464510000000,INR,7590000000,INR,92130000000,INR,8.563348680674036,8.376916140667268,30.41449652777778,,63300000000,INR,,,300220000000,INR,0.941305574716248,3.4984329948602233,1.9602854483400558,1.2467815049864,0.757419159867029,0.763601654470251,30.688724227552843,21890000000,INR,95150000000,INR,843319000,66.8137
PHOENIXLTD,Phoenix Mills Ltd.,1862.6,INR,0.49096304289182136,26111,0.0770505324132477,662189467625,INR,30.1522,INR,-4.333093258116818,0.135003780105843,Finance,Buy,10.3777418400664,5.00740302902714,7.5166265202215,69.7884161259248,48.7213800153794,6.1723735218497575,16.308811643127054,,,726360478625,INR,17.891188037183575,30.992280933048125,30.1522,INR,30.1581,INR,27.35,INR,,79.18028730317907,4.05263157894736,26.278966131907293,-4.333093258116818,37.182211,INR,12,INR,26.8,INR,38065141000,INR,9842257000,INR,23436819000,INR,-4.141613425775413,21.51066514954522,17.04558296964287,-10.460533067056959,-8279610000.000001,INR,,,49101715000,INR,0.455031105989075,2.149012231652464,5.1745447520638885,1.27176152007787,0.983309966182157,0.135003780105843,61.773270275469116,10782649000,INR,2233371000,INR,357592000,52.11319999999999
COROMANDEL,Coromandel International Limited,2257.8,INR,-0.3794564066360708,29359,0.06125952283132129,661409196865,INR,81.45,INR,75.67622946399878,0.535212523973061,Process industries,Buy,21.507970409056,11.5167296780271,20.4377847734768,-22.1431963614316,-35.2442825133853,5.461982131978694,2.3052092413126566,0.3628426486149708,,638541296865,INR,2.2311008866349105,20.755985751782916,81.45,INR,81.5345,INR,58.4,INR,0.3628426486149708,25.78937549554591,21.17177097203728,59.4626168224299,75.67622946399878,80.35,INR,21.3,INR,34.9,INR,159821100000,INR,20664600000,INR,30764200000,INR,15.188287805851916,29.88498324325997,37.087741220907944,25.835621943867626,16633400000.000002,INR,,,14711900000,INR,0.120799952047545,,8.739367043503611,1.52550108988228,1.02496266019294,0.535212523973061,27.720073664825048,24017800000,INR,2776200000,INR,294995000,40.7935
INDUSINDBK,IndusInd Bank Ltd.,878.05,INR,1.6026382781763375,1038647,0.3342583432317406,655631388839,INR,-9.7468,INR,-109.31638310074557,1.96066781534074,Finance,Sell,-1.16144205110039,-0.141815786848977,-0.687735173549091,,6.64821179621672,1.0514691798462559,1.2100449479634052,,,711355788839,INR,1.3129689095312995,,-9.7468,INR,-9.7463,INR,33.91,INR,,-71.34451610218134,-132.83196721311475,-172.31636232332613,-109.31638310074557,17.28162,INR,3.04,INR,6.67,INR,563561077000,INR,25755475000,INR,,,2.1922913725356485,-10.83526939564596,-8.050108177077554,-71.3104185538356,40682587000,INR,,,453503000000,INR,0.6970720248171369,,,,,1.96066781534074,,-7593500000,INR,,,779076000,83.294
FEDERALBNK,Federal Bank Ltd. (India),265.75,INR,-0.5054286783976123,675683,0.07587690876860767,652445896139,INR,15.91,INR,-5.014925373134328,0.448095593726662,Finance,Buy,11.4702544106411,1.10527124893326,6.16228744434812,,17.2943969765777,1.8021986756026789,2.0116583252748694,,,697852296139,INR,2.1154667778350373,,15.91,INR,16.0629,INR,16.37,INR,,1.4996525784719534,-9.706546275395029,8.108108108108103,-5.014925373134328,16.059397,INR,3.94,INR,8.04,INR,317268547000,INR,41588458000,INR,,,19.286831573956363,3.8198243606906304,0.07371926309599258,7.174936081786451,60803947000,INR,,,269304800000,INR,0.7425818279981721,,,,,0.448095593726662,16.703331238214957,39453500000,INR,,,2460970000,90.56729999999999
ALKEM,Alkem Laboratories Ltd.,5405,INR,-1.843276128212113,18336,0.34158482242656374,648203737662,INR,197.4658,INR,11.24620711490597,0.830051555424387,Health technology,Neutral,19.0105572605473,12.624156250802,18.1717775592786,37.4150538466,16.9003692890702,4.842273273230792,4.70765624730025,2.462691191072341,,646465337662,INR,4.654124485693469,23.001791057178437,197.4658,INR,197.4658,INR,181.1,INR,2.462691191072341,20.58786126282443,11.097414029592647,15.17484934229001,11.24620711490597,207.295399,INR,57.5,INR,103.65,INR,129302500000,INR,21654800000,INR,28105000000,INR,2.8880507348436018,17.170619708493074,18.683590714120445,20.587825835157066,15044900000,INR,,,23556000000,INR,0.17650258729595,0.5431439337324282,18.811914893617022,2.4858600125871,1.86934631130317,0.830051555424387,27.37182843813967,23610000000,INR,3055100000,INR,119565000,36.0272
MRF,MRF Limited,152595,INR,-0.17009584246508128,1131,0.2213220617588353,648105398355,INR,4370.7085,INR,-4.819413988206676,0.15378188258341,Consumer durables,Sell,9.99046322737428,6.31120138829543,9.44471391944826,15.4799672412476,8.85005054156755,3.328929664451453,2.199770669360334,,,637826598355,INR,2.1895829164556875,15.51696987368964,4370.7085,INR,4370.7085,INR,4298.25,INR,,-10.183450494495355,11.671982587075663,5.029271572038046,-4.819413988206676,5205.797237,INR,1154.6,INR,2446,INR,281451500000,INR,18692800000,INR,41105100000,INR,11.858219617708835,7.231848442615922,-3.8689681318552465,-10.183450091773095,3910500000,INR,,,36312200000,INR,0.186781544159251,0.9053447897288155,6.282888853821472,1.58113438080395,0.981680412210234,0.15378188258341,34.91310390523642,18536800000,INR,3764900000,INR,4241140,53.23509999999999
BANKINDIA,Bank of India,144.47,INR,0.4310045185957626,1724140,0.27020082377604265,646251204270,INR,21.1852,INR,20.967732725788103,2.85311729482212,Finance,Buy,12.2577278099996,0.92197132742041,4.89357997223044,,14.8881374856959,0.787358189552492,0.7747564775716873,0.31969429555572954,,951582604269.9999,INR,1.1403201921731092,,21.1852,INR,21.1852,INR,20.25,INR,0.31969429555572954,35.49545824557776,6.417343561973533,40.83760513611705,20.967732725788103,19.128224,INR,3.67,INR,8.02,INR,800501138000,INR,95482800000,INR,,,18.83321782478929,3.7120028643494507,0.30105012085530153,45.454108944370184,209842947000,INR,,,1179661500000,INR,1.41216720452157,,,,,2.85311729482212,6.819383343088572,96449300000,INR,,,4552670000,26.6175
TORNTPOWER,Torrent Power Limited,1314.2,INR,0.5739649498737277,42599,0.14641744869511839,638067849846,INR,59.6648,INR,27.826755762560452,1.5004935834156,Utilities,Neutral,18.6160333402538,7.88157319403786,11.5369910335406,15.5694365978411,13.4184477883575,3.5204253783934925,2.2208999539071654,0.7628843720379764,,729342449846,INR,2.537894654258512,13.942643114459512,59.6648,INR,59.6648,INR,59.3,INR,0.7628843720379764,60.52517742303365,43.4975920708191,-1.0568013502807312,27.826755762560452,52.61875,INR,,,,,290996400000,INR,29885000000,INR,52310200000,INR,7.3644829469148005,9.75764408477928,-0.3841206520818024,63.01827921210105,-5700000000,INR,,,104311800000,INR,0.554523185271659,1.6364312900789362,3.91891575745975,1.26532844931621,1.16770909437239,1.5004935834156,22.026387417706925,29903800000,INR,3060200000,INR,503904000,37.709700000000005
VMM,Vishal Mega Mart Ltd.,136.27,INR,-0.07332991127080318,737263,0.09822702971269623,631556317426,INR,1.5804,INR,,0,Retail trade,Buy,,,,14.0584611624094,9.07768582510127,9.227658462196871,5.436828467042613,,,636811687426,INR,5.394131917529574,37.1128118690049,1.5804,INR,1.6012,INR,1.385,INR,,32.6988775012201,38.76843018213357,-27.27272727272727,,1.784847,INR,0.43,INR,0.9299999999999999,INR,107104610000,INR,6319670000,INR,17158810000.000002,INR,20.260913404640906,22.38163122311153,-5.0578301121637645,36.80864190849362,9928180000,INR,,,18707630000,INR,0.27120266000737003,1.1068051883553205,6.596747897717522,1.41439780392964,0.622961920574788,0,86.22500632751203,7362150000,INR,3969600000,INR,4673003000,45.8908
HDBFS,HDB Financial Services Limited,764.4,INR,-0.1502187969433711,86234,0.061114165220856546,629771082351,INR,26.68,INR,-14.10173857050869,0,Finance,Buy,12.5801926493968,1.98613602639913,2.07513233991823,98.8069484168191,57.7040488678247,3.279109767169908,3.6298366712438668,,,1521738082351,INR,8.73533956785921,26.449048701931183,26.68,INR,26.7585,INR,27.3,INR,,-11.984536082474223,-6.18279569892473,-1.828410689170181,-14.10173857050869,30.722655,INR,7.89,INR,17.84,INR,163035700000,INR,21759200000,INR,57534700000,INR,15.24123969594284,13.442148347808725,1.7915528284140276,-11.578160302985973,48847900000,INR,,,905407000000,INR,4.68196109255256,7.503196820164676,,7.25170377101318,7.25170377101318,0,28.650674662668663,21523200000,INR,9814300000,INR,829847200,24.6641
